seed,target,auroc
43,PDK2_Q15119,1.0
43,PDK3_Q15120,1.0
43,PI3Kalpha_P42336,1.0
43,PIM2_Q9P1W9,0.5
43,PIP4K2A_P48426,0.5
43,PIP4K2B_P78356,0.5
43,PIP4K2C_Q8TBX8,0.5
43,PLK4_O00444,0.5
43,PRKAA1_Q13131,0.5
43,PRKAA2_P54646,0.5
43,PRKCI_P41743,0.5
43,PTK2B_Q14289,0.5
43,PTK6_Q13882,0.5
43,RAR_nan,0.5
43,RIOK2_Q9BVS4,0.5
43,RIPK1_Q13546,0.5
43,RIPK2_O43353,1.0
43,RPS6KA1_Q15418,0.6667
43,RPS6KA3_P51812,0.5
43,Rpn13_Q16186,0.5
43,SGK3_Q96BR1,1.0
43,SHP2 F285S_Q06124,0.5
43,SHP2_Q06124,0.9286
43,SIK2_Q9H0K1,0.0
43,SLC9A1_P19634,0.5
43,SLC9A2_Q9UBY0,0.5
43,SLC9A7_Q96T83,0.5
43,SOS1_Q07889,0.5
43,STAT3_P40763,0.6
43,STK10_O94804,0.5
43,STK17A_Q9UEE5,0.5
43,STK17B_O94768,1.0
43,STK35_Q8TDR2,0.5
43,STK38_Q15208,0.5
43,STK4_Q13043,0.5
43,SUZ12_Q15022,0.5
43,Src_P12931,0.7083
43,TBCK_Q8TEA7,0.5
43,TEC_P42680,0.5
43,TNK2_Q07912,0.0
43,TRIM24_O15164,0.5
43,TRKA_P04629,0.5
43,TRKB_Q16620,0.5
43,TRKC_Q16288,0.5
43,TYR_P14679,1.0
43,Tau_P10636,0.5
43,ULK1_O75385,0.5
43,ULK3_Q6PHR2,0.5
43,VHL_P40337,0.5
43,WDR5_P61964,0.5
43,Wee1_P30291,0.875
43,eIF4E_P06730,0.0
43,p38alpha_Q16539,0.4444
43,p38delta_O15264,0.2
44,AAK1_Q2M2I8,0.5
44,ABL2_P42684,0.0
44,AKT1_P31749,0.528
44,AKT2_P31751,0.5
44,AKT3_Q9Y243,0.5104
44,ALK G1202R_Q9UM73,0.5
44,ALK_Q9UM73,0.7229
44,AR L702H and T878A_P10275,0.5
44,AR_P10275,0.6343
44,AURKA_O14965,0.25
44,AURKB_Q96GD4,1.0
44,Alpha-syn_P37840,0.5
44,Alpha-tubulin_nan,0.5
44,BCL-xL_Q07817,0.6587
44,BCL2_P10415,0.5
44,BCR-ABL E255K_nan,0.5
44,BCR-ABL E255V_nan,0.5
44,BCR-ABL G250E_nan,0.5
44,BCR-ABL T315I_nan,0.5
44,BCR-ABL_nan,0.567
44,BLK_P51451,0.5
44,BMP2K_Q9NSY1,0.5
44,BRAF V600E_P15056,0.5
44,BRAF_P15056,0.5
44,BRD2 BD2_P25440,0.5
44,BRD2_P25440,0.731
44,BRD3 BD1_Q15059,0.5
44,BRD3_Q15059,0.4712
44,BRD4 BD1_O60885,0.5
44,BRD4_O60885,0.5588
44,BRD7_Q9NPI1,0.5
44,BRD9_Q9H8M2,0.3333
44,BTK C481S_Q06187,1.0
44,BTK_Q06187,0.6246
44,BUB1B_O60566,0.5
44,Beta-tubulin_P07437,0.5
44,CDK11B_P21127,0.5
44,CDK12 C1039F_Q9NYV4,0.5
44,CDK12_Q9NYV4,0.875
44,CDK13_Q14004,0.5
44,CDK14_O94921,0.5
44,CDK16_Q00536,0.5
44,CDK17_Q00537,0.5
44,CDK2_P24941,0.7755
44,CDK4_P11802,0.6436
44,CDK5_Q00535,0.5
44,CDK6_Q00534,0.6849
44,CDK7_P50613,0.5
44,CDK8_P49336,1.0
44,CDK9_P50750,0.625
44,CLK1_P49759,0.0
44,COQ8A_Q8NI60,0.5
44,COQ8B_Q96D53,0.5
44,CRABP-II_P29373,0.5
44,CRABP-I_P29762,0.5
44,CRBN_Q96SW2,0.3667
44,CSK_P41240,0.5
44,CSNK1A1_P48729,0.5
44,CSNK1D_P48730,0.5
44,CSNK1E_P49674,0.5
44,Cdc20_Q12834,0.5
44,EED_O75530,0.0
44,EEF2K_O00418,0.5
44,EGFR L858R/T790M_P00533,0.8333
44,EGFR L858R_P00533,1.0
44,EGFR del19/T790M/C797S_P00533,0.5
44,EGFR e19d_P00533,0.7848
44,EGFR_P00533,0.5
44,EML4-ALK G1202R_nan,0.5
44,EML4-ALK_nan,0.5
44,EPHA3_P29320,0.5
44,ERRalpha_P11474,0.125
44,ER_P03372,0.027
44,FAK_Q05397,0.76
44,FER_P16591,0.5
44,FGFR2_P21802,1.0
44,FGFR3-TACC3_nan,0.5
44,FKBP12_P62942,0.0667
44,FLT3-ITD-D835V_P36888,0.5
44,FLT3-ITD-F691L_P36888,1.0
44,FLT3-ITD_P36888,1.0
44,FLT3_P36888,0.8571
44,GAK_O14976,0.0
44,GCN5_Q92830,0.5
44,GSK-3beta_P49841,0.9333
44,GSK3A_P49840,0.5
44,HASPIN_Q8TF76,0.5
44,HDAC1_Q13547,0.4444
44,HDAC2_Q92769,0.0
44,HDAC3_O15379,0.5625
44,HDAC6_Q9UBN7,0.25
44,HPGDS_O60760,0.5
44,HSP90_nan,1.0
44,IGF-1R_P08069,0.8
44,IRAK1_P51617,1.0
44,IRAK3_Q9Y616,1.0
44,IRAK4_Q9NWZ3,0.5
44,ITK_Q08881,0.5
44,JAK1_P23458,0.75
44,JAK2 R683G_O60674,0.5
44,JAK2_O60674,0.875
44,JAK3_P52333,0.5
44,KRAS G12C_P01116,0.5833
44,LCK_P06239,0.5
44,LIMK1_P53667,0.0
44,LIMK2_P53671,0.5
44,MAP3K11_Q16584,0.5
44,MAP3K1_Q13233,0.5
44,MAP3K20_Q9NYL2,0.5
44,MAP4K1_Q92918,0.5
44,MAP4K2_Q12851,0.5
44,MAPK6_Q16659,0.5
44,MAPK7_Q13164,0.0
44,MARK4_Q96L34,1.0
44,MAST3_O60307,0.5
44,MCL1_Q07820,0.5
44,MDM2_Q00987,0.8889
44,MEK1_Q02750,0.5432
44,MEK2_P36507,0.5
44,MIF_P14174,0.5
44,MINK1_Q8N4C8,0.5
44,MKNK2_Q9HBH9,0.5
44,NLK_Q9UBE8,0.5
44,NUAK1_O60285,0.5
44,PAK4_O96013,0.5
44,PARP14_Q460N5,0.5
44,PARP1_P09874,0.7538
44,PARP2_Q9UGN5,0.5
44,PARP3_Q9Y6F1,0.5
44,PCAF_Q92831,0.5
44,PD-L1_Q9NZQ7,0.7778
44,PDE4_nan,0.5
44,PDEdelta_O43924,0.5
44,PDK1_Q15118,0.5
44,PDK2_Q15119,1.0
44,PDK3_Q15120,1.0
44,PI3Kalpha_P42336,0.9091
44,PIM2_Q9P1W9,0.5
44,PIP4K2A_P48426,0.5
44,PIP4K2B_P78356,0.5
44,PIP4K2C_Q8TBX8,0.5
44,PLK4_O00444,0.5
44,PRKAA1_Q13131,0.5
44,PRKAA2_P54646,0.5
44,PRKCI_P41743,0.5
44,PTK2B_Q14289,0.5
44,PTK6_Q13882,0.5
44,RAR_nan,0.5
44,RIOK2_Q9BVS4,0.5
44,RIPK1_Q13546,0.5
44,RIPK2_O43353,0.375
44,RPS6KA1_Q15418,1.0
44,RPS6KA3_P51812,0.5
44,Rpn13_Q16186,0.5
44,SGK3_Q96BR1,1.0
44,SHP2 F285S_Q06124,0.5
44,SHP2_Q06124,0.9286
44,SIK2_Q9H0K1,0.0
44,SLC9A1_P19634,0.5
44,SLC9A2_Q9UBY0,0.5
44,SLC9A7_Q96T83,0.5
44,SOS1_Q07889,0.5
44,STAT3_P40763,0.5
44,STK10_O94804,0.5
44,STK17A_Q9UEE5,0.5
44,STK17B_O94768,0.0
44,STK35_Q8TDR2,0.5
44,STK38_Q15208,0.5
44,STK4_Q13043,0.5
44,SUZ12_Q15022,0.5
44,Src_P12931,0.6667
44,TBCK_Q8TEA7,0.5
44,TEC_P42680,0.5
44,TNK2_Q07912,0.5
44,TRIM24_O15164,0.5
44,TRKA_P04629,0.5
44,TRKB_Q16620,0.5
44,TRKC_Q16288,0.5
44,TYR_P14679,1.0
44,Tau_P10636,0.5
44,ULK1_O75385,0.5
44,ULK3_Q6PHR2,0.5
44,VHL_P40337,0.5
44,WDR5_P61964,0.5
44,Wee1_P30291,0.6875
44,eIF4E_P06730,0.0
44,p38alpha_Q16539,0.3333
44,p38delta_O15264,0.2
53,AAK1_Q2M2I8,0.5
53,ABL2_P42684,0.0
53,AKT1_P31749,0.496
53,AKT2_P31751,0.5192
53,AKT3_Q9Y243,0.4167
53,ALK G1202R_Q9UM73,0.5
53,ALK_Q9UM73,0.7734
53,AR L702H and T878A_P10275,0.5
53,AR_P10275,0.625
53,AURKA_O14965,0.0
53,AURKB_Q96GD4,1.0
53,Alpha-syn_P37840,0.5
53,Alpha-tubulin_nan,0.5
53,BCL-xL_Q07817,0.6058
53,BCL2_P10415,0.5
53,BCR-ABL E255K_nan,0.5
53,BCR-ABL E255V_nan,0.5
53,BCR-ABL G250E_nan,0.5
53,BCR-ABL T315I_nan,0.5
53,BCR-ABL_nan,0.6176
53,BLK_P51451,0.3333
53,BMP2K_Q9NSY1,0.5
53,BRAF V600E_P15056,0.5
53,BRAF_P15056,0.5
53,BRD2 BD2_P25440,0.5
53,BRD2_P25440,0.614
53,BRD3 BD1_Q15059,0.5
53,BRD3_Q15059,0.4231
53,BRD4 BD1_O60885,0.25
53,BRD4_O60885,0.5935
53,BRD7_Q9NPI1,0.5
53,BRD9_Q9H8M2,1.0
53,BTK C481S_Q06187,0.8571
53,BTK_Q06187,0.6552
53,BUB1B_O60566,0.5
53,Beta-tubulin_P07437,0.5
53,CDK11B_P21127,0.5
53,CDK12 C1039F_Q9NYV4,0.5
53,CDK12_Q9NYV4,0.75
53,CDK13_Q14004,0.5
53,CDK14_O94921,0.5
53,CDK16_Q00536,0.5
53,CDK17_Q00537,0.5
53,CDK2_P24941,0.7143
53,CDK4_P11802,0.5922
53,CDK5_Q00535,0.5
53,CDK6_Q00534,0.667
53,CDK7_P50613,0.5
53,CDK8_P49336,1.0
53,CDK9_P50750,0.625
53,CLK1_P49759,0.0
53,COQ8A_Q8NI60,0.5
53,COQ8B_Q96D53,0.5
53,CRABP-II_P29373,0.5
53,CRABP-I_P29762,0.5
53,CRBN_Q96SW2,0.3333
53,CSK_P41240,0.5
53,CSNK1A1_P48729,0.5
53,CSNK1D_P48730,0.5
53,CSNK1E_P49674,0.5
53,Cdc20_Q12834,0.5
53,EED_O75530,0.0
53,EEF2K_O00418,0.5
53,EGFR L858R/T790M_P00533,0.7556
53,EGFR L858R_P00533,1.0
53,EGFR del19/T790M/C797S_P00533,0.5
53,EGFR e19d_P00533,0.6424
53,EGFR_P00533,0.4444
53,EML4-ALK G1202R_nan,0.5
53,EML4-ALK_nan,0.5
53,EPHA3_P29320,0.5
53,ERRalpha_P11474,0.2917
53,ER_P03372,0.2027
53,FAK_Q05397,0.74
53,FER_P16591,0.75
53,FGFR2_P21802,1.0
53,FGFR3-TACC3_nan,0.5
53,FKBP12_P62942,0.0
53,FLT3-ITD-D835V_P36888,0.5
53,FLT3-ITD-F691L_P36888,1.0
53,FLT3-ITD_P36888,0.963
53,FLT3_P36888,0.9524
53,GAK_O14976,0.0
53,GCN5_Q92830,0.5
53,GSK-3beta_P49841,0.9333
53,GSK3A_P49840,0.5
53,HASPIN_Q8TF76,0.5
53,HDAC1_Q13547,0.7778
53,HDAC2_Q92769,0.5
53,HDAC3_O15379,0.625
53,HDAC6_Q9UBN7,0.5
53,HPGDS_O60760,0.5
53,HSP90_nan,0.6
53,IGF-1R_P08069,0.8667
53,IRAK1_P51617,0.75
53,IRAK3_Q9Y616,1.0
53,IRAK4_Q9NWZ3,1.0
53,ITK_Q08881,0.5
53,JAK1_P23458,0.6875
53,JAK2 R683G_O60674,0.5
53,JAK2_O60674,0.875
53,JAK3_P52333,0.5
53,KRAS G12C_P01116,0.6667
53,LCK_P06239,0.5
53,LIMK1_P53667,0.6667
53,LIMK2_P53671,0.5
53,MAP3K11_Q16584,0.5
53,MAP3K1_Q13233,0.5
53,MAP3K20_Q9NYL2,0.5
53,MAP4K1_Q92918,0.5
53,MAP4K2_Q12851,0.5
53,MAPK6_Q16659,0.5
53,MAPK7_Q13164,1.0
53,MARK4_Q96L34,0.0
53,MAST3_O60307,0.5
53,MCL1_Q07820,0.5
53,MDM2_Q00987,0.9444
53,MEK1_Q02750,0.6605
53,MEK2_P36507,0.5
53,MIF_P14174,0.5
53,MINK1_Q8N4C8,0.5
53,MKNK2_Q9HBH9,0.5
53,NLK_Q9UBE8,0.5
53,NUAK1_O60285,0.5
53,PAK4_O96013,0.5
53,PARP14_Q460N5,0.5
53,PARP1_P09874,0.7654
53,PARP2_Q9UGN5,0.5
53,PARP3_Q9Y6F1,0.5
53,PCAF_Q92831,0.5
53,PD-L1_Q9NZQ7,0.7778
53,PDE4_nan,0.5
53,PDEdelta_O43924,0.5
53,PDK1_Q15118,0.5
53,PDK2_Q15119,1.0
53,PDK3_Q15120,1.0
53,PI3Kalpha_P42336,1.0
53,PIM2_Q9P1W9,0.5
53,PIP4K2A_P48426,0.5
53,PIP4K2B_P78356,0.5
53,PIP4K2C_Q8TBX8,0.5
53,PLK4_O00444,0.5
53,PRKAA1_Q13131,0.5
53,PRKAA2_P54646,0.5
53,PRKCI_P41743,0.5
53,PTK2B_Q14289,0.5
53,PTK6_Q13882,0.5
53,RAR_nan,0.5
53,RIOK2_Q9BVS4,0.5
53,RIPK1_Q13546,0.5
53,RIPK2_O43353,1.0
53,RPS6KA1_Q15418,0.6667
53,RPS6KA3_P51812,0.5
53,Rpn13_Q16186,0.5
53,SGK3_Q96BR1,1.0
53,SHP2 F285S_Q06124,0.5
53,SHP2_Q06124,0.7143
53,SIK2_Q9H0K1,0.0
53,SLC9A1_P19634,0.5
53,SLC9A2_Q9UBY0,0.5
53,SLC9A7_Q96T83,0.5
53,SOS1_Q07889,0.5
53,STAT3_P40763,0.9
53,STK10_O94804,0.5
53,STK17A_Q9UEE5,0.5
53,STK17B_O94768,1.0
53,STK35_Q8TDR2,0.5
53,STK38_Q15208,0.5
53,STK4_Q13043,0.5
53,SUZ12_Q15022,0.5
53,Src_P12931,0.6667
53,TBCK_Q8TEA7,0.5
53,TEC_P42680,0.5
53,TNK2_Q07912,0.0
53,TRIM24_O15164,0.5
53,TRKA_P04629,0.5
53,TRKB_Q16620,0.5
53,TRKC_Q16288,0.5
53,TYR_P14679,1.0
53,Tau_P10636,0.5
53,ULK1_O75385,0.5
53,ULK3_Q6PHR2,0.5
53,VHL_P40337,0.5
53,WDR5_P61964,0.5
53,Wee1_P30291,0.75
53,eIF4E_P06730,0.0
53,p38alpha_Q16539,0.8333
53,p38delta_O15264,0.1
71,AAK1_Q2M2I8,0.5
71,ABL2_P42684,0.3333
71,AKT1_P31749,0.528
71,AKT2_P31751,0.3558
71,AKT3_Q9Y243,0.4375
71,ALK G1202R_Q9UM73,0.5
71,ALK_Q9UM73,0.7377
71,AR L702H and T878A_P10275,0.5
71,AR_P10275,0.6774
71,AURKA_O14965,0.0
71,AURKB_Q96GD4,1.0
71,Alpha-syn_P37840,0.5
71,Alpha-tubulin_nan,0.5
71,BCL-xL_Q07817,0.7404
71,BCL2_P10415,0.5
71,BCR-ABL E255K_nan,0.5
71,BCR-ABL E255V_nan,0.5
71,BCR-ABL G250E_nan,0.5
71,BCR-ABL T315I_nan,0.5
71,BCR-ABL_nan,0.578
71,BLK_P51451,0.5
71,BMP2K_Q9NSY1,0.5
71,BRAF V600E_P15056,0.5
71,BRAF_P15056,0.5
71,BRD2 BD2_P25440,0.5
71,BRD2_P25440,0.6491
71,BRD3 BD1_Q15059,0.5
71,BRD3_Q15059,0.4615
71,BRD4 BD1_O60885,0.5
71,BRD4_O60885,0.541
71,BRD7_Q9NPI1,0.5
71,BRD9_Q9H8M2,1.0
71,BTK C481S_Q06187,1.0
71,BTK_Q06187,0.665
71,BUB1B_O60566,0.5
71,Beta-tubulin_P07437,0.5
71,CDK11B_P21127,0.5
71,CDK12 C1039F_Q9NYV4,0.5
71,CDK12_Q9NYV4,0.9375
71,CDK13_Q14004,0.5
71,CDK14_O94921,0.5
71,CDK16_Q00536,0.5
71,CDK17_Q00537,0.5
71,CDK2_P24941,0.7755
71,CDK4_P11802,0.6108
71,CDK5_Q00535,0.5
71,CDK6_Q00534,0.6964
71,CDK7_P50613,0.5
71,CDK8_P49336,1.0
71,CDK9_P50750,0.625
71,CLK1_P49759,0.0
71,COQ8A_Q8NI60,0.5
71,COQ8B_Q96D53,0.5
71,CRABP-II_P29373,0.5
71,CRABP-I_P29762,0.5
71,CRBN_Q96SW2,0.35
71,CSK_P41240,0.5
71,CSNK1A1_P48729,0.5
71,CSNK1D_P48730,0.5
71,CSNK1E_P49674,0.5
71,Cdc20_Q12834,0.5
71,EED_O75530,0.0
